title,content,publishedAt,url
"‘Diamond Princess’ reports 66 new Coronavirus infections, bringing the total to...","The Diamond Princess, the cruise ship that has been quarantined off the coast of Yokohama, Japan for roughly a week now, saw the total number of confirmed nCoV infections climb to 136 on Monday, cementing its position as the host of the largest outbreak outside China.
Japanese health authorities have been extremely careful in dealing with the ship, which has become a massive albatross for the government of PM Shinzo Abe. While Hong Kong let a cruise ship sail yesterday following a 4-day quarantine (the ship was reportedly found to be free of viral infections), the ‘Diamond Princess’, and the 2,500+ remaining passengers and crew, will be stuck in place until mid-February. The NYT chronicled the growing sense of unease and paranoia aboard the ship, which we cited yesterday.
The ship’s captain Stefano Ravera announced Monday that 66 new cases of the virus had been confirmed, bringing the infection total of passengers and crew to 136, roughly equal to all the other cases in Asia outside China. Media reports have claimed more than 2,500 passengers and crew remain aboard the ship.
According to CNBC, the nationalities of the newly infected are Japanese (45), American (11), Australian (four), Filipino (three), Canadian (one), English (one) and Ukrainian (one). Notably, all of these infections occurred from person to person, since they were all spread from ‘patient zero’ to others aboard the ship.
Princess Cruises, the Carnival Japan unit that owns the ship, told NBC News that it was continuing to follow guidance from Japan’s health ministry regarding plans for providing medical care and passengers ultimately disembarking. Meanwhile, one passenger told the NYT yesterday that those aboard the ship are being left in the dark, and have resorted to tracking the comings and goings of ambulances to try to keep abreast of what’s going on. Many suspect the virus has been spread through the ship’s ventilation system.
The ship was quarantined for two weeks after a passenger who disembarked in Hong Kong on Jan. 25 tested positive for the virus six days after leaving. After initially finding no cases aboard the ship, the cruise line copped to the first ten cases, prompting more intense scrutiny by the Japanese government. Princess Cruises said it didn’t expect new cases to be confirmed after the beginning of the quarantine, though that has clearly happened.
So far, it doesn’t look like the virus has made the jump from the ship to the surrounding area. If that happens, expect Japanese authorities to resort to the same types of draconian quarantine measures that have been imposed in China.",2020-02-10T07:40:23+00:00,https://www.intellihub.com/diamond-princess-reports-66-new-coronavirus-infections-bringing-the-total-to-136/
Door to door sweeps now happening in North-Eastern China as Coronavirus...,"HARBIN, China (INTELLIHUB) — Door to door sweeps are now taking place throughout cities in North-Eastern China and it is fear the Russians have been deputized to help control the spread by forcing citizens into camps.
Door to door sweeps happening in northern cities many suspect the increase in number of law enforcement means deputized russians as southern and central China fall into quarantine and manpower is scarce #CoronavirusOutbreak #coronavirusChina #coronavirusaustralia pic.twitter.com/x7VnmaT0mf
— Harry Chen PhD (@IsChinar) February 9, 2020

Roads in Harbin and other cities have been shut down along with all modes of public transportation as the people of China scramble to find food and freshwater.
Roads in harbin are being shut down, people scramble to leave. pic.twitter.com/hN1Uf3ziAt
— Harry Chen PhD (@IsChinar) February 8, 2020

Police are blockading residents into their homes using any means possible.
#BreakingNews 
 #Harbin community workers refused to work, and the city's public security has left too…police are left with little option but to blockade people into their homes with cars…#coronavirus #CoronavirusOutbreak #Wuhan #coronaviruschina pic.twitter.com/ultltPngWR
— Harry Chen PhD (@IsChinar) February 8, 2020

The People’s Armed Police (PAP) have taken control of all highspeed rail systems throughout the land.
PAP takes control of the highspeed trains stations across the country, they aren't messing around either…this is totally normal and exactly the thing that happens for just the flu#coronavirus #coronavirusaustralia #CoronavirusOutbreak pic.twitter.com/RBdK7vxKOE
— Harry Chen PhD (@IsChinar) February 9, 2020

According to Wikipedia: “The Chinese People’s Armed Police Force is a Chinese paramilitary police force primarily responsible for internal security, riot control, antiterrorism, law enforcement, and maritime rights protection in China, as well as providing support to the PLA Ground Force during wartime. Unlike the regular People’s Police of the Ministry of Public Security, the PAP is part of the armed forces and reports to the Central Military Commission. PAP officers wear olive green instead of the blue uniforms of the People’s Police.”
Thousands of Harbin residents attempted to flee the city ahead of total lockdown as police officers, vehicles, and resources, were called in from the countryside.
fleets of cars were called in from the countryside, prompting discussion of whether or not the police could carry it back to their home villages or even if they will be allowed back in. pic.twitter.com/ZP6z8dJGNW
— Harry Chen PhD (@IsChinar) February 8, 2020

Some fear that once backup officers enter the city they will no longer be allowed to leave.
Another video shows PAP troops setting up an armory.
More and more cases of just the flu as PAP doctors set up armories around the city pic.twitter.com/hYwOOimOSF
— Harry Chen PhD (@IsChinar) February 9, 2020

The Chinese government has declared a ‘wartime’ situation prompting fears of mass extermination or firebombing of the populace on the Innerweb.
The mainstream media is even reporting snatch and grabs as seen in this NBC report.

China Daily reports that Shanghai official have revealed Coronavirus transmission modes.
From China Daily:
Confirmed transmission routes of the novel coronavirus include direct transmission, contact transmission and aerosol transmission, a Shanghai official said on Saturday.
“Aerosol transmission refers to the mixing of the virus with droplets in the air to form aerosols, which causes infection after inhalation, according to medical experts,” said Zeng Qun, deputy head of the Shanghai Civil Affairs Bureau.
“As such, we have called on the public to raise their awareness of the prevention and control of the disease caused by family gatherings,” said Zeng during at a daily media briefing by the municipal government regarding efforts to contain the spread of the virus.
Experts explained that direct transmission refers to infection caused by inhalation of air close to a patient who sneezes and coughs, while contact transmission occurs when a person touches an object tainted with droplets containing the virus before infecting himself through subsequent contact with the membranes of his mouth, nose and eyes.
Recon request: If you spot any military troop or vehicle movements please take pictures or video and contact newstips@intellihub.com with the details. It’s coming people! Get ready!",2020-02-08T20:49:02+00:00,https://www.intellihub.com/door-to-door-sweeps-now-happening-in-northeastern-china-as-coronavirus-spreads-rapidly/
China orders Wuhan to round up ALL suspected coronavirus patients and...,"Intellihub editor’s note: The mainstream press sounds more like Intellihub.com today. Take a gander for yourself.
From Daily Mail:
China‘s central government has ordered Wuhan to round up all suspected coronavirus patients as well as their close contacts in mass quarantine camps.
The country’s Vice Premier Sun Chunlan called on a ‘people’s war’ against the fast-spreading epidemic, which has killed at least 638 people and infected more than 31,520 globally.
She demanded Communist officials of all levels take active lead in this ‘wartime condition’, or face being ‘nailed onto the pillar of historical shame forever’.
The city has around 14 million residents, but it remains unknown how many people would be quarantined or where they would be kept.",2020-02-08T04:58:59+00:00,https://www.intellihub.com/china-orders-wuhan-to-round-up-all-suspected-coronavirus-patients-and-put-them-in-quarantine-camps/
Woman suspected of being infected with Coronavirus ripped from car by...,"(INTELLIHUB) — Chinese police were captured on video dragging a woman from her automobile who was thought to have been infected with the Coronavirus before the woman stopped responding altogether.
The woman can be seen on video resisting detainment as police forcefully remove her from the vehicle.
Shocking video: #Chinese police dragged this woman out of her car because of #coronavirus. She cries, screams and fights back. Suddenly she stops reacting. Unclear why! Unclear if she died#China #Wuhan #WuhanCoronavius #CoronavirusOutbreak #coronaviruschina #nCoV #nCoV19 #Trump pic.twitter.com/XbKGUVJqi2
— Faruk Firat (@FarukFirat1987) February 7, 2020

Seconds later the woman appears to be dead. However, the woman’s status is unknown.",2020-02-07T17:06:44+00:00,https://www.intellihub.com/woman-suspected-of-being-infected-with-coronavirus-ripped-from-car-by-police-before-dying-on-spot/
"Store shelves in Hong Kong go empty, food supply chain dies...","HONG KONG (INTELLIHUB) — Store shelves have become barren with products and most of the food supply chain is dead due to the Coronavirus outbreak as 7.4 million people fear the worst —  starvation.
A resident of Hong Kong captured the current situation on video.
pic.twitter.com/eJrQrmzX1N
— Helen (@Spacewalker19) February 7, 2020

Another…
Empty shelves – no tissues, no kitchen towels, no toilet paper #coronavirus #HongKong pic.twitter.com/eFIaCoEnlN
— Helen (@Spacewalker19) February 7, 2020

To make matters worse, 30,000 geese just died because farmers were unable to feed them due to quarantine provisions caused by the outbreak.
30,000 geese have died because the shut down of the country made it impossible for the farmers to feed the birds.
China gets ready to starve.#coronavirus #CoronavirusOutbreak #Wuhan #coronaviruschina pic.twitter.com/G9raRYPbx4
— Harry Chen PhD (@IsChinar) February 7, 2020
",2020-02-07T09:06:48+00:00,https://www.intellihub.com/store-shelves-in-hong-kong-go-empty-food-supply-chain-dies-amid-coronavirus-outbreak/
Whistleblower claims Chinese government tried to spread Coronavirus bioweapon to U.S....,"(INTELLIHUB) — A whistleblower has come forth on a video and is claiming that a faction of the Chinese government attempted to infect U.S. military personnel with the 2019-nCoV Coronavirus during the 2019 Military World Games held in Wuhan on October 18-27.
The post even alludes that Wuhan officials were vaccinated in advance of the outbreak.
“China held military drill on Sep. 18th. Before the drill, officials of Hubei province was given a medicine can block corona virus,” the multi-part Tweet reads.
What do Chinese whistle blowers say about #Wuhan #coronarvirus?
Chinese youtuber/political show host Mr. Lude said following:
1. China held military drill on Sep. 18th. Before the drill, officials of Hubei province was given a medicine can block corona virus.
To be continued pic.twitter.com/OeDecRal93
— Sadir Palwan (@sadir_Palwan) January 31, 2020

“The 2019 Military World Games, officially known as the 7th CISM Military World Games, was held from October 18–27, 2019 in the capital of Hubei Province in Wuhan, China,” Wikipedia confirms. “The 7th Military World Games was the first international military multi-sport event to be held in China and also it was the largest military sports event ever to be held in China, with nearly 10,000 athletes from over 100 countries competed in 27 sports.”
According to the Tweet: “Another goal of intestinal spreading of this virus is to murder #XiJinping 习近平. Xijinping attended and officially opened the game. I don’t know if Xi is infected, but the the Airborne 15th Army （空15军）was infected. This army is last defense force of China’s Chairman.”
4. Another goal of intestinal spreading of this virus is to murder #XiJinping 习近平. Xijinping attended and officially opened the game. I don’t know if Xi is infected, but the the Airborne 15th Army （空15军）was infected. This army is last defense force of China’s Chairman. pic.twitter.com/jUQQxqOUMh
— Sadir Palwan (@sadir_Palwan) January 31, 2020

The original broadcast posted to the 路德社 YouTube channel is located at the top of this page for you viewing pleasure.",2020-02-06T09:09:48+00:00,https://www.intellihub.com/whistleblower-claims-chinese-government-tried-to-spread-coronavirus-bioweapon-to-u-s-military-during-wuhan-military-world-games-event/
Recon request: Military vehicle and troop movements in CONUS ahead of...,"(INTELLIHUB) — My fellow Americans, I am hereby requesting any tips, pictures, video, or information regarding military vehicle and troop movements inside of the Continental United States ahead of martial law which could possibly be declared in the coming weeks due to the uncontrollable spread of the 2019-nCoV Coronavirus which some expert believe may be a manmade biological weapon.
Intel/Recon request for actionable intelligence on military vehicle and #troopmovements inside the CONUS ahead of #martiallaw. #Coronavirus DM or email newstips@intellihub.com Film it! pic.twitter.com/8yb65udBJ4
— Shepard Ambellas (@ShepardAmbellas) February 5, 2020

Any credible information will be posted on intellihub.com which has become a hub for all Coronavirus and pandemic information.
As things worsen in China due to the outbreak the world economy may plunge and civil unrest may unravel here in the U.S.
If such a scenario happens it will be nothing nice.
Remain vigilant and please try to help warn other Americans.
Send any information to newstips@intellihub.com or @intellihubnews on Twitter.
Best Regards,
Shepard Ambellas
Founder & Director of Intellihub.com
The following video was posted to YouTube on Tuesday:
",2020-02-05T06:33:00+00:00,https://www.intellihub.com/recon-request-military-vehicle-and-troop-movements-in-conus-ahead-of-coronavirus-lockdown/
"Militarized Coronavirus containment camps popup in China, complete with motes so...","ZHEJIANG PROVENCE (INTELLIHUB) — The Chinese military has nearly completed the construction of at least one containment camp in the city of Ningbo that will serve as a treatment center for those who have become infected with the deadly 2019-vCoV Coronavirus.
To no surprise, the camp looks more like a Gulag then a medical facility and even comes complete with fully-armed military personnel and a working mote to thwart detainees from escaping back into society.
#BreakingNews
Footage of containment camp in #Ningbo looks much different than the press release pictures of the #Wuhan hospital…#coronavirus
""Guys…chill, it's just the flu. Besides, China's got this""
-WHO pic.twitter.com/SdmgO56PIN
— Harry Chen PhD (@IsChinar) February 3, 2020

Similar camps are being constructed by the military in other cities.
Could the same happen here in America?
Please comment below and share it on Facebook and Twitter.",2020-02-03T10:24:38+00:00,https://www.intellihub.com/militarized-coronavirus-containment-camps-popup-in-china-complete-with-motes-so-no-one-can-escape/
Gridlock as far as the eyes can see as Chinese try...,"BEIJING (INTELLIHUB) — Millions of residents attempted to flee the city on Sunday ahead of a citywide lockdown imposed by Chinese officials in an effort to help curb the Coronavirus outbreak which has reached pandemic levels.
Residents took to any mode of transport possible to escape the virus-ridden city as they headed for the hills.
Traffic was and still is backed up as far as the eye can see while the Chinese military makes plans to seal off Beijing altogether.

Like a scene out of the apocalypse, residents try to escape the concrete jungle in a panic. However, their best efforts were thwarted and only some will make it out. But out to where? Are these city folk prepared to survive on their own in the wilderness?
The city of Beijing is home to an estimated 20 million people.
More roadblocks in the city of Wenzhou which is located in southeastern Zhejiang province.
Wuhan Pneumonia Revelation ~ Today, Wenzhou blocked three cross-river bridges, Luannan Bridge, Aojiang First Bridge, and Longgang Bridge#coronavirusafrica #coronarvirus #CoronaVirusCanada #coronavirusec #coronavirus #coronaphobia #coronovirusoutbreak #CoronavirusOutbreak pic.twitter.com/cT7COIrTaY
— Harry Chen PhD (@IsChinar) February 1, 2020

It’s almost at the level of a zombie apocalypse.
Twitter user @IAIO2020 Tweets:
A patient In Hubei province has “zombie” like Mindsetz wants to leave but was blocked off by nurse and doctor.
#WuhanVirus #coronavirus #CoronaOutbreak #Fujian #China #coronoavirus A patient In Hubei province has “zombie” like Mindsetz wants to leave but was blocked off by nurse and doctor. pic.twitter.com/dXNEgwr13T
— I.A.I.O (@IAIO2020) January 29, 2020

Some residents who plan to ride out the plague have become increasingly angry and are even blocking off their own neighborhoods.
Angry residents in Fanling have blocked roads for a 2nd time after riot police cleared the previous barricades #hongkong #coronavirus #CoronavirusOutbreak pic.twitter.com/1iIQjTHRPo
— Dave Coulson (@cheesindave) January 26, 2020

Keep in mind, the Trump administration has already activated silent martial law in the United States after declaring a national emergency in response to the 2019-nCoV Coronavirus which a top epidemiologist concluded in his study abstract is likely a manmade weaponized strain.
What is happening in China will follow in the U.S. in the coming weeks.
Military bases nationwide now contain active detention centers to house infected or unruly Americans. Many of them against their will.
#RedDawn
#Contagion
#MartialLaw
Contagion trailer from Warner Bros. Home Entertainment:
“Matt Damon, Gwyneth Paltrow, Jude Law, Laurence Fishburne and Bryan Cranston, along with medical journalist Sanjay Gupta, explore the real science of global viruses and what they mean to the human race. The world is preparing for the next biological disaster…but is it too late?”

Recon request: If you spot any military troop or vehicle movements please take pictures or video and contact newstips@intellihub.com with the details. It’s coming people! Get ready!",2020-02-02T10:15:29+00:00,https://www.intellihub.com/gridlock-as-far-as-the-eyes-can-see-as-chinese-try-to-flee-beijing-ahead-of-coronavirus-lockdown/
HIV insertions found in 2019-nCoV Coronavirus signify possible release of weaponized...,"(INTELLIHUB) — It is no longer a conspiracy to think that a Chinese seafood market was not the origin of the recent Coronavirus outbreak as more and more information across the interweb points to the possibility that 2019-nCoV is indeed a weaponized strain.
Whether the deadly contagion was released by mistake or on purpose it may have originated from China’s Level 4 National Biosafety Laboratory located at the Wuhan Institute of Virology as reports claim.
New information confirmed by a top epidemiologist reveals how the 2019-nCoV does, in fact, contain “HIV insertions” which appear to have been done by man.
From ZeroHedge.com:
The theory is that the virus, which was developed by infectious disease experts may have originated in the Wuhan-based lab of Dr. Peng Zhou, China’s preeminent researcher of bat immune systems, specifically in how their immune systems adapt to the presence of viruses like coronavirus and other destructive viruses. Somehow, the virus escaped from the lab, and the Hunan fish market where the virus supposedly originated is merely a ruse.
Now, a respected epidemiologist who recently caught flack for claiming in a twitter threat that the virus appeared to be much more contagious than initially believed is pointing out irregularities in the virus’s genome that suggests it might have been genetically engineered for the purposes of a weapon, and not just any weapon but the deadliest one of all. 
In “Uncanny similarity of unique inserts in the 2019-nCoV spike protein to HIV-1 gp120 and Gag“, Indian researchers are baffled by segments of the virus’s RNA that have no relation to other coronaviruses like SARS, and instead appear to be closer to HIV. The virus even responds to treatment by HIV medications.

In the abstract of the epidemiologist’s report, it was determined that the virus “is unlikely to be fortuitous in nature.” (i.e. the virus was likely engineered)
Key findings from the paper:
Our phylogentic tree of full-length coronaviruses suggests that 2019-nCoV is closely related to SARS CoV [Fig1].

In addition, other recent studies have linked the 2019-nCoV to SARS CoV. We therefore compared the spike glycoprotein sequences of the 2019-nCoV to that of the SARS CoV (NCBI Accession number: AY390556.1). On careful examination of the sequence alignment we found that the 2019- nCoV spike glycoprotein contains 4 insertions [Fig.2]. To further investigate if these inserts are present in any other corona virus, we performed a multiple sequence alignment of the spike glycoprotein amino acid sequences of all available coronaviruses (n=55) [refer Table S.File1] in NCBI refseq (ncbi.nlm.nih.gov) this includes one sequence of 2019-nCoV[Fig.S1]. We found that these 4 insertions [inserts 1, 2, 3 and 4] are unique to 2019-nCoV and are not present in other coronaviruses analyzed. Another group from China had documented three insertions comparing fewer spike glycoprotein sequences of coronaviruses . Another group from China had documented three insertions comparing fewer spike glycoprotein sequences of coronaviruses (Zhou et al., 2020).
We then translated the aligned genome and found that these inserts are present in all Wuhan 2019-nCoV viruses except the 2019-nCoV virus of Bat as a host [Fig.S4]. Intrigued by the 4 highly conserved inserts unique to 2019-nCoV we wanted to understand their origin. For this purpose, we used the 2019-nCoV local alignment with each insert as query against all virus genomes and considered hits with 100% sequence coverage. Surprisingly, each of the four inserts aligned with short segments of the Human immunodeficiency Virus-1 (HIV-1) proteins. The amino acid positions of the inserts in 2019-nCoV and the corresponding residues in HIV-1 gp120 and HIV-1 Gag are shown in Table 1.

The first 3 inserts (insert 1,2 and 3) aligned to short segments of amino acid residues in HIV-1 gp120. The insert 4 aligned to HIV-1 Gag. The insert 1 (6 amino acid residues) and insert 2 (6 amino acid residues) in the spike glycoprotein of 2019-nCoV are 100% identical to the residues mapped to HIV-1 gp120. The insert 3 (12 amino acid residues) in 2019- nCoV maps to HIV-1 gp120 with gaps [see Table 1]. The insert 4 (8 amino acid residues) maps to HIV-1 Gag with gaps.
Additionally, the United States declared a public health emergency on Friday due and has even implemented the quarantine of select American citizens under provisions put into place by the Obama administration.
Moreover, a journalist by the name of Adrian Bond writing for the publication Medium describes in his most recent piece how “outright suspicious” it is that the Google listing for the Wuhan Institute of Virology had changed over the course of just a week.
Bond writes:
UPDATE — JANUARY 29, 2020: What’s also odd, and outright suspicious, is that as of January 29, 2020, the location of Wuhan Institute of Virology (where the National Biosafety Laboratory is headquartered) on Google Maps has inexplicably moved since I first viewed it on January 24, 2020 and published this article on January 27, 2020. Its new location is now over twice the distance from the claimed epicenter of the novel coronavirus, Huanan Seafood Wholesale Market. Even its satellite imagery of the original site has been altered as well. Good thing I took screenshots.
Remain vigilant! Always read and share intellihub.com Coronavirus reports with your loved ones.
Get ready for pandemic Level 6 martial law to ensue. You have been warned!",2020-02-01T14:29:51+00:00,https://www.intellihub.com/hiv-insertions-found-in-2019-ncov-coronavirus-signify-possible-releaase-of-weaponized-strain/
Zero Hedge suspended on Twitter over Coronavirus report,"(INTELLIHUB) — The powers that be want to suppress any report which may lead the general public down the path to believing there is a chance that the 2019-nCoV Coronavirus is a manmade biological weapon.
Those who pull the strings appear to have gone as far as getting news publication Zero Hedge suspended from the Twitter platform altogether by using a strawman to achieve it.
“First it was Facebook, then all of New Zealand; now Twitter has decided to suspend Zero Hedge,” Zero Hedge’s Tyler Durden writes in response to Twitter’s actions.
Just as in the prior bans, which were eventually overturned, so in this case, it is unclear what prompted Twitter’s abrupt censorship: the only notification we received from Twitter was the following:
It is news to us that this website has (ever) “engaged in the targeted harassment of someone.”
What appears to have happened is that twitter received a complaint from the website best known for publishing the discredited Steele dossier when no other media outlet would touch it, and making cat slideshows of course, Buzzfeed, in which someone called Ryan Broderick writes that Zero Hedge  “has released the personal information of a scientist from Wuhan, China, falsely accusing them of creating the coronavirus as a bioweapon, in a plot it said is the real-life version of the video game Resident Evil.”
I’ve reached out to Twitter for clarity on this but it looks like ZeroHedge may have been suspended following my piece about them doxing a Chinese scientist and accusing him of weaponizing the #coronavirus https://t.co/B3XXRCjJpQ pic.twitter.com/RLCR3Eg6q0
— Ryan Broderick (@broderick) January 31, 2020

A few points: the article referenced by Buzz Feed, “Is This The Man Behind The Global Coronavirus Pandemic?”, is as the title implies, a question, and one which considering the huge significance and life or death import of the Coronavirus pandemic, has to be answered, especially since even the establishment’s Foreign Policy magazine writes bat soup, which is widely being cited and circulated by the mainstream press as the cause of the coronavirus breakout, is not the cause of the Wuhan virus. The widely-read website Health.com also chimes in: “No, Coronavirus Was Not Caused by ‘Bat Soup‘”. Meanwhile, Business Insider writes “Experts think the Wuhan coronavirus jumped from bats to snakes to people. Bats have been the source of at least 4 pandemics.”
So considering that Peng Zhou, who currently works at the Wuhan Institute of Virology, is the Leader of the Bat Virus Infection and Immunization Group at the Institute, the question certainly is a reasonable one and, in a normal world, would demand an answer from the established media (assuming it wasn’t afraid of risking lucrative Chinese funding) instead of leaving it to “fringe” websites.
The impetus to ask the question if the disease originated at the Wuhan Institute of Virology is especially relevant in light of social media reports such as this one which claims to “have evidence here that the outbreak originated from Wuhan P4 Research Institute. You need to find a truly patriotic journalist to publish it to the public. You can personally trust me to provide a complete chain of evidence. Thank you.”
我这边有证据表明这次疫情来源于武汉p4研究所，需要找真正热血爱国的记者将其公布给民众，可以私信我提供完整证据链，谢谢
— 中华一番 (@BD6Fs6zVVAK4z6F) January 30, 2020

In defense of Zero Hedge Tyler Durden writes:
So did we have a right to ask the question if there is an alternative version for the emergence of the Coronavirus pandemic, especially with hundreds if not thousands of lives at stake? Absolutely.
As for Broderick’s statement that Peng was “accused falsely” we wonder how he knows this: did he speak to Peng? Did he get any comments? Did he get an official denial? No, he did not: as he writes, “BuzzFeed News has reached out to the scientist, whom it is declining to name.” So, it actually turns out that it is Buzzfeed that is once again presenting a false statement as fact, something Buzzfeed has been accused of doing over and over and over.
Meanwhile, those who wonder if Dr. Zhou has any link to the possible emergence of the Coronavirus following years of experimenting with bats, we urge you to read our full article instead of relying on the hearsay of ideologically biased journalists.
Second, and contrary to the claims presented by Buzzfeed, we did not release any “personal information”: Peng Zhou (周鹏) is a public figure, and all the contact information that we presented was pulled from his publicly posted bio found on a website at the Wuhan Institute of Virology which anyone with access to the internet can pull from the following URL: http://sourcedb.whiov.cas.cn/zw/rck/201705/t20170505_4783973.html, which is also the information we used.
Remain vigilant. It’s coming.",2020-02-01T13:23:53+00:00,https://www.intellihub.com/zero-hedge-suspended-on-twitter-over-coronavirus-report/
