title,content,publishedAt,url
Coronavirus forces U.S. lawmakers to overcome steep partisan divide,"By Andy Sullivan and David Morgan
WASHINGTON (Reuters) – With coronavirus cases reported in all 50 U.S. states, lawmakers in Washington are working to limit the economic damage from the widening epidemic. To do so, they must overcome another problem – partisan gridlock.
The Republican-controlled Senate is expected on Wednesday to vote on a roughly $105 billion aid package that bolsters safety-net programs and provides free testing for the highly contagious coronavirus that causes the COVID-19 respiratory disease.
The Democratic-controlled House of Representatives passed the package by an overwhelming bipartisan margin on Saturday.
Senate Majority Leader Mitch McConnell is urging his colleagues to approve it quickly.
“Gag and vote for it,” he said at a news conference on Tuesday.
That may be difficult for some Senate Republicans who worry that the proposed legislation’s sick-leave provisions could heap costs on small businesses. Others have objected it does not cover those who work at corporations that employ more than 500 people.
“I’m pretty concerned with the House bill making a bad situation worse in our economy,” Republican Senator James Lankford said on Tuesday.
Senator Rand Paul, a conservative Republican, will offer an amendment to pay for the new spending in the legislation, said Sergio Gor, a spokesman for Paul. “This would include ending our decades-long involvement in Afghanistan,” he said.
Still, the Senate is expected to approve the bill this week and immediately turn to a third effort, after U.S. Treasury Secretary Steven Mnuchin privately warned that unemployment could hit 20% if Congress does not act.
The third package could include popular items, like giving $1,000 checks to Americans, and less popular items, such as an expensive bailout for airlines that risk falling into bankruptcy due to the sharp decline in travel due the outbreak.
It was unclear when that would be passed or how soon Americans would get the money, but President Donald Trump took to Twitter early Wednesday morning to push the effort.
“For the people that are now out of work because of the important and necessary containment policies, for instance the shutting down of hotels, bars and restaurants, money will soon be coming to you,” Trump said in his tweet.
McConnell said lawmakers were working as rapidly as possible on the third package. “But first, we need to pass the House bill, which hopefully we’ll do later today,” he said on the Senate floor.
‘VOTE AND LEAVE’
Mindful of the backlash to the bank rescue package put together during the 2008 financial crisis, Republicans working on the third effort say it does not amount to a bailout of the industry.
“Chairman Shelby opposes bailouts,” said Blair Taylor, a spokeswoman for Republican Senator Richard Shelby, who is working on the effort.
Separately, the Trump administration on Tuesday night also asked Congress for another $45.8 billion to shore up U.S. agencies responding to the outbreak.
It would also give extra funds to help beef up sanitation efforts at airports, provide extra protective gear to federal agents, bolster cybersecurity protections, improve teleworking capabilities and shore up the Amtrak passenger rail service, which has seen a steep drop in ridership.
Health officials have advised Americans to avoid non-essential travel and large gatherings in an effort to stop the spread of the coronavirus, which has infected more than 6,500 people across the country and killed at least 115.
McConnell on Wednesday warned his fellow senators to abide by the containment guidelines, admonishing them against congregating as they normally do during votes, especially at the “well” of the chamber where staffers work.
“Come in and vote and leave,” said McConnell, who also announced that the Senate’s typical 15-minute roll-call votes would be extended to 30 minutes so that members did not all rush into the chamber at once.
STIMULUS PACKAGE
Disputes over taxes and spending have repeatedly brought Washington to a standstill over the past decade, but lawmakers so far have overcome their partisan divisions to confront the crisis.
Congress quickly approved an initial $8.3 billion package to boost the medical response to the pandemic, and the House-passed bill enjoyed broad support from both Republicans and Democrats.
Sick-leave and family-leave provisions alone in the House-passed legislation would cost $105 billion, according to the Joint Committee on Taxation.
Mnuchin said the third package could cost $1.3 trillion – surpassing the $838 billion in stimulus provided by the American Recovery and Reinvestment Act of 2009, which passed Congress with only a handful of Republican votes.
Conservatives like Republican Senator Tom Cotton are calling for it to include expanded safety-net benefits.
Senate Democratic Minority Leader Chuck Schumer, meanwhile, has proposed spending $750 billion on further safety-net enhancements, such as emergency child care for health workers, and House Speaker Nancy Pelosi said on Tuesday that the third package should include benefits for self-employed workers.
Lawmakers from both parties also have lined up against Trump’s proposed payroll tax cut on the grounds that it would take too long to make a difference and would not help those who lose their jobs.
(Reporting by Andy Sullivan, David Morgan and Susan Cornwell; Additional reporting by Richard Cowan and Susan Heavey; Editing by Christopher Cushing, Angus MacSwan and Paul Simao)
Related
",2020-03-18T10:22:17+00:00,https://jimbakkershow.com/news/coronavirus-forces-u-s-lawmakers-to-overcome-steep-partisan-divide/
Rate futures surge as coronavirus seen pushing Fed to ease,"(Reuters) – U.S. interest rates futures surged to their highest levels since last fall as a global sell-off in stocks and panicked buying of government bonds fueled growing expectations that the Federal Reserve will soon be forced to respond with interest rate cuts.
The fed funds futures contract tied to the Fed’s July policy meeting reflected a probability of more than 80% that the central bank’s benchmark overnight lending rate would be at least a quarter percentage point lower after that meeting’s conclusion. It currently stands at 1.50%-1.75% after three rate cuts last year.
The moves come as Italy, South Korea and Iran all reported sharp increases in the number of coronavirus infections.
(Reporting By Dan Burns; Editing by Alex Richardson)
Related
",2020-02-24T09:03:44+00:00,https://jimbakkershow.com/news/rate-futures-surge-as-coronavirus-seen-pushing-fed-to-ease/
"Hundreds of Americans flown home from cruise ship, 14 with coronavirus","By David Stanway and Stephen Lam
SHANGHAI/TRAVIS AIR FORCE BASE, Calif. (Reuters) – More than 300 American cruise liner passengers, including 14 who tested positive for coronavirus, were flown home to military bases in the United States, after two weeks under quarantine off Japan.
The cruise ship Diamond Princess, with more than 400 cases by far the largest cluster outside China, has become the biggest test so far of other countries’ ability to contain an outbreak that has killed 1,770 people in China and five elsewhere.
Ground crew in anti-contamination suits met a chartered jet that touched down at Joint Base San Antonio in Texas, and passengers could be seen climbing down the stairs wearing face masks in the pre-dawn mist. Another flight landed at Travis Air Force Base in California hours earlier. Those arriving were taken into a two-week quarantine.
Although U.S. officials said passengers with coronavirus symptoms would not be taken, 14 passengers found at the last minute to have tested positive were permitted to board the planes. The U.S. State Department said the infected passengers were kept in isolation on the flights.
Across mainland China, officials said the total number of coronavirus cases rose by 2,048 to 70,548. That was slightly more new cases than were reported on Sunday, but hundreds fewer than reported on Saturday.
Chinese authorities say the stabilization in the number of new cases is a sign that measures they have taken to halt the spread of the disease are having an effect.
However, epidemiologists say it is probably still too early to say how well the outbreak is being contained within China and its central Hubei province, where the virus first appeared. Official figures of new cases have leveled off in the past, only to jump suddenly after changes in methodology.
China has responded to the COVID-19 virus by locking down Hubei’s provincial capital Wuhan, a megacity of 11 million people, and imposing restrictions in a number of other cities.
But the ruling Communist Party is also under pressure to prevent the economy from crashing and get people back to work.
China’s central bank cut the interest rate on its medium-term lending, a move that is expected to pave the way for a reduction in the benchmark loan prime rate on Thursday. Beijing has also announced plans for cuts in taxes and fees.
Even so, economists expect China’s economic growth to slow. Ratings agency Moody’s on Monday lowered its 2020 GDP growth forecast to 5.2%, making it likely China would miss a goal to double GDP over the decade to 2020.
CRUISE SHIPS
Around half of all known cases of the virus outside China have been found aboard the Diamond Princess, where around 400 people have tested positive since the cruise liner was ordered to stay under quarantine off Japan on Feb. 3.
Several other countries have announced plans to follow the United States in bringing passengers home. Around half of the 3,700 passengers and crew are Japanese.
Matthew Smith, an American passenger who remained on the ship after refusing to board the voluntary repatriation flights, tweeted that staying behind was the “best decision ever”.
“US Gov’t said they would not put anyone on the planes who was symptomatic, and they ended up knowingly and intentionally putting on 14 people who actually have the virus,” he wrote.
Authorities around the world were also trying to track down passengers from another cruise liner, the Westerdam, which was turned away from ports across Southeast Asia for two weeks before docking in Cambodia on Thursday.
One American passenger who disembarked in Cambodia tested positive for the virus in Malaysia on Saturday.
Carnival Corp., which operates both cruise liners, said it was cooperating with authorities in trying to trace other passengers from the Westerdam. None of the other 1,454 passengers and 802 crew had reported any symptoms, it said.
“Guests who have already returned home will be contacted by their local health department and be provided further information,” a statement from the company’s Holland America Line unit said. Hundreds of passengers are still in Cambodia, either on the ship or in hotels.
“We will all be tested for the coronavirus today and tomorrow by the Cambodian Ministry of Health,” said passenger Holley Rauen, a public health nurse and midwife from Fort Myers, Florida. “We have no idea when we get to get home.”
CHINA BACK TO WORK?
After an extended Lunar New Year holiday, China needs to get back to work or suffer severe economic consequences. There is a proposal to delay the opening of the annual session of parliament, due on Feb. 24.
Some cities remain in lockdown, streets are deserted, employees are nervous, and travel bans and quarantine orders are in place around the country. Many factories have yet to re-open, disrupting supply chains in China and beyond.
In Japan, where data showed on Monday that the economy had already shrunk last quarter at the fastest pace in almost six years, the impact of the virus is expected to show up in the current quarter, stoking fears of recession.
Trade-dependent Singapore downgraded its 2020 economic growth forecast and has said recession is possible. It is set to unveil measures to cushion the blow on Tuesday.
Organizers of the Tokyo Marathon have decided to limit the March 1 race to top-level athletes, banning 38,000 general participants, a person with knowledge of the issue told Reuters.
Japan’s Imperial Household Agency said it would cancel Emperor Naruhito’s public birthday address on Feb. 23, his first since his coronation last year. The event regularly attracts tens of thousands of people to the inner grounds of the Imperial Palace in the heart of Tokyo.
(Reporting by David Stanway in Shanghai; Claire Baldwin in Sihanoukville; John Geddie and Aradhana Aravindan in Singapore; Additional reporting by Farah Master in Hong Kong, Sophie Yu in Beijing, Hilary Russ in New York and Daniel Trotta; Writing by Peter Graff; Editing by Mike Collett-White and Nick Macfie)
Related
",2020-02-17T10:04:43+00:00,https://jimbakkershow.com/news/hundreds-of-americans-flown-home-from-cruise-ship-14-with-coronavirus/
"Amid coronavirus, God goes online to reach worshippers","Reuters
By Umberto Bacchi
TBILISI (Thomson Reuters Foundation) – As coronavirus closes churches, synagogues and mosques worldwide, religious leaders are taking faith online to ensure God’s word gets to the millions marooned by the pandemic.
Services are being streamed on Instagram, prayers posted by video link and timeless texts shared on cellphones to bring spiritual support to the hundreds of thousands of believers denied a place of worship.
“Because I am not physically close to you, it doesn’t mean I can’t be emotionally close to you,” said Miles McPherson, a senior pastor at the Rock Church in San Diego, California, which moved to online streaming on Sunday.
“It’s better when you are with somebody in a room … but the online services in one way give us opportunity to be with people more because we are with them in their pocket,” he said holding a mobile phone during an online video interview.
With almost 219,000 infections and more than 8,900 deaths so far, the epidemic has stunned the world and drawn comparisons with traumas such as World War Two and the 1918 Spanish flu.
In Italy – home to a large and devout Catholic population – priests have turned to technology to support some of the communities worst hit by the rapid viral spread.
When news broke on Feb. 23 that all Masses in and around the northern city of Milan were to be suspended, priest Fabio Zanin came up with a new way to stay in touch with his flock.
Armed with a mobile phone and help from young parishioners, he set up an Instagram account and started streaming daily functions held behind closed doors on social media.
“We though it would only be for a few days,” said Zanin, a Catholic priest from Cusano Milanino, a small town north of Italy’s financial capital.
“In the meantime, the whole word has been turned upside down,” the 28-year-old told the Thomson Reuters Foundation by phone.
Zanin even asked parishioners to send in photos as they watched the Mass online, saying: “People need human contact”.
The highly contagious respiratory disease that originated in China has pushed governments on every continent to impose draconian lockdowns, hitting sport, shopping, travel and faith.
From Japan to the United States, many religious groups have suspended services and moved faith online, trying out new ways to stay close to their communities, as holy sites and public spaces shut, changing the face of many world cities.
HOLY WATER AND TOILET PAPER
Churches have historically been a place of sanctuary in times of crisis and closures have caused disarray.
Last week, the Pope’s vicar for the Rome archdiocese ordered churches in the Italian capital to shut their doors only to back peddle a day later, following complaints from some Catholics and a caution against “drastic measures” from the pontiff.
Besides broadcasting services, some have come up with novel initiatives to raise morale among those confined to home.
Jehovah’s Witnesses have stopped their custom of knocking on doors and setting up stall at busy crossroads but congregants were still meeting in small home groups in countries where it was permitted, a spokesman said.
In Britain, where the Chief Rabbi has urged synagogues to suspend all activities, a London-based congregation called on members not to “let social distancing become social isolation”.
“Whether you are in need of an extra loo (toilet) roll, some food dropped off or a listening ear to share your fears, let us be the planks for one another in the weeks ahead,” Rabbi Elana Dellal of the Liberal Jewish Synagogue wrote in an online post.
U.S. Buddhist magazine Tricycle has published online meditations to help ease people’s anxiety, while the St. James Episcopal Church in Newport Beach, California, urged parishioners to put their enforced down time to good use.
“Now is a good time to read Cradle to Cradle and watch those documentaries I asked you to watch!” Reverend Cindy Evans Voorhees wrote in an email newsletter.
In Tbilisi, Georgia, the Orthodox Church – criticised for still serving worshippers bread from a shared spoon – organised a motorcade to bless the city streets and ward off the virus.
On Tuesday, priests holding icons rode on pick-up trucks sprinkling people and pavements from tanks of holy water.
“This will be another good event by the Church to bring peace and calm to people,” said churchgoer Kote Svanadze.
(Reporting by Umberto Bacchi @UmbertoBacchi, Editing by Lyndsay Griffiths. Please credit the Thomson Reuters Foundation, the charitable arm of Thomson Reuters, that covers the lives of people around the world who struggle to live freely or fairly. Visit http://news.trust.org)
Related
",2020-03-20T08:30:14+00:00,https://jimbakkershow.com/news/amid-coronavirus-god-goes-online-to-reach-worshippers/
Coronavirus stay-at-home directives multiply in major U.S. states,"By Steve Gorman and Gabriella Borter
(Reuters) – New Jersey’s governor was expected on Saturday to follow four other states – California, New York, Illinois and Connecticut – demanding that millions of Americans close up shop and stay home to slow the spread of coronavirus infections.
The sweeping state-by-state public health restrictions, unprecedented in breadth and scope, added to the distance being experienced among ordinary Americans.
“I know people want to hear it’s only going to be a matter of weeks and then everything’s going to be fine,” New York Governor Andrew Cuomo said at a news conference on Saturday. “I don’t believe it’s going to be a matter of weeks. I believe it is going to be a matter of months.”
Meanwhile, the global pandemic seemed to close in on the highest levels of power in the nation’s capital.
An aide to U.S. Vice President Mike Pence, leading the White House task force formed to combat the outbreak, tested positive for the virus, but neither President Donald Trump nor Pence have had close contact with the individual, Pence’s press secretary, Katie Miller, said in a statement late on Friday.
Pence’s office was notified of the positive test on Friday evening, and officials were seeking to determine who the staffer might have exposed, Miller said.
The aide was not publicly identified, and the vice president’s office did not immediately respond to a request for further details of the diagnosis or whether Pence would be tested.
“He’s recovering and has very, very mild symptoms,” Pence’s chief of staff Marc Short told CNN on Saturday.
The White House said last week that Pence did not require testing after dining with a Brazilian delegation, at least one member of which later tested positive for the respiratory illness. Trump has tested negative for the virus, his doctor said last week.
Two members of the U.S. House of Representatives tested positive on Wednesday, becoming the first members of Congress known to have contracted the disease, which has killed 266 people in the United States.
The total number of known U.S. coronavirus cases has risen exponentially in recent days, climbing past 19,000 in a surge that health officials attributed in large part to an increase in diagnostic testing. More than 270 Americans have died.
Click  for a GRAPHIC on U.S. cases.
Cuomo said New York state was sending 1 million N95 respirator masks to New York City on Saturday. He said the state has identified 6,000 ventilators for purchase, which he described as a major step, but added that it needs 30,000.
“We are literally scouring the globe for medical supplies,” the governor said. New York state has recorded 10,356 cases, he said, 6,211 of them in New York City.
SOCIAL-DISTANCING GOES STATEWIDE
Expanding on social-distancing measures increasingly adopted at the local level, California Governor Gavin Newsom instituted the first statewide directive requiring residents to remain indoors except for trips to grocery stores, pharmacies, gas stations and other “essential businesses.”
Newsom’s order, announced late on Thursday, made allowances for the state’s 40 million people to venture outside for exercise so long as they kept their distance from others.
On Friday, his counterparts in New York state, Illinois and Connecticut followed suit, and New Jersey Governor Phil Murphy said he planned to issue similar directives on Saturday.
The five states where governors have banned or will soon ban non-essential businesses and press residents to stay inside are home to 84 million people combined, about a quarter of the entire U.S. population and account for nearly a third of the nation’s economy.
The state directives were for the most part issued without strict enforcement mechanisms to back them up.
“What we want is for people to be in compliance and we’re going to do everything that we can to educate them,” Chicago Mayor Lori Lightfoot said at a briefing on Saturday. Police officers would “admonish” those found to be on non-essential outings to go home, she said.
“That’s what we hope is the end of any kind of contact that anyone might have with the police department,” Lightfoot said.
Cuomo said there will be a civil fine and mandatory closure for any business that is not in compliance.
Even before the flurry of statewide stay-at-home orders, the pandemic had virtually paralyzed parts of the U.S. economy and upended lifestyles over the past week, as school districts and colleges canceled classes and many companies were shuttered, either voluntarily or by local government mandates.
Washington state, which documented the first known U.S. coronavirus case in January and now accounts for the greatest number of deaths – 83 as of Friday – has since March 16 closed bars, restaurants, recreation venues and entertainment facilities, while banning all gatherings of more than 50 people.
(Reporting by Steve Gorman in Los Angeles and Gabriella Borter in New York; Additional reporting by Caroline Spezio in New York; Editing by Gerry Doyle and Daniel Wallis)
Related
",2020-03-21T14:13:18+00:00,https://jimbakkershow.com/news/coronavirus-stay-at-home-directives-multiply-in-major-u-s-states/
‘Humor is healing’: Laughter soothes nerves during COVID-19 trauma,"By Barbara Goldberg
NEW YORK (Reuters) – Americans are employing humor as a balm to soothe nerves during the coronavirus pandemic, flocking to new Instagram stars like Quentin Quarantino and sharing Facebook memes about taking off bras and pants and putting on weight in self-quarantine.
Late-night TV hosts and hometown comedians are providing a mental health safety net for Americans living amid COVID-19 trauma, and medical experts say humor is a vital part of surviving the cascading catastrophe.
“We’re just trying to find the lighter side of the crisis with articles that tell readers that this is temporary, ‘Let’s just get through it together,'” said Jonathan Jaffe, whose New Jersey-based satirical newsletter, The Jaffe Briefing, has had a 40 percent spike in readership since the first coronavirus patient died in the United States on Feb. 28.
Snarky but very positive, the daily bulletin updates readers on such news as Anheuser-Busch’s efforts to switch production from beer to antiseptics.
“NEWARK – The Sultan of Sanitizer? The Highness of Hand Hygiene? The Ayatollah of Antiseptic? Someone has to devise a new, snappy nickname now that The King of Beers is mass producing hand sanitizer.”
Mental health professionals say humor is a balm for soothing nerves, not just by tickling funny bones but also by decreasing stress hormones. Clinical evidence shows high levels of stress can weaken immune systems.
Jokes at a time of crisis, however, should be rooted in commonalities rather than in differences. If not, they risk the resounding criticism directed at comedian Ari Shaffir after he tweeted sarcastic humor about the January death of basketball great Kobe Bryant.
MENTAL ARMOR
At an otherwise grim news conference to update on the state’s COVID-19 death toll and infection numbers, Kentucky officials this week showed photographs of sidewalks chalked with light-hearted sayings, and Public Health Commissioner Dr. Steven Stack told reporters, “Humor is healing.”
Comedy can serve as mental armor to ensure safe passage through tragic times, says psychologist Sean Truman of St. Paul, Minnesota.
“It’s a really powerful way to manage the unmanageable. Just to make fun of it and to gain control by laughing at it. That’s a really powerful psychological move we can make,” Truman said.
With New York at the epicenter of the U.S. crisis, Governor Andrew Cuomo enlisted comic actor Danny DeVito to drive home the very serious message about self-quarantining.
“Stay home,” DeVito, 75, said in a widely aired public service announcement. “We got this virus, this pandemic, and you know young people can get it, and they can transmit it to old people, and the next thing you know – ‘Gghhhhkk, I’m outta there!'”
After production of their late-night television talk shows was shut down, comedians Jimmy Kimmel, Jimmy Fallon, Stephen Colbert and Trevor Noah are streaming their monologues online.
Millions watched as Fallon sat on his front porch and rewarded himself for landing jokes told only to his laptop computer by pressing a button that delivered canned laughter and applause.
A recent episode of “The Light Show with Stephen Colb-Air – We’re All In This Together,” recorded on Colbert’s front porch, featured a mock horse race.
One thoroughbred “Does This Cough Mean Anything?” vied for the lead with “Maybe This Will All Blow Over.” And the winner “by three lengths!” announced the breathless sportscaster, was “Generalized Anxiety.”
(Reporting by Barbara Goldberg; Editing by Dan Grebler)
Related
",2020-03-24T16:58:21+00:00,https://jimbakkershow.com/news/humor-is-healing-laughter-soothes-nerves-during-covid-19-trauma/
EU privacy rules no obstacle to coronavirus fight; smartphone tracking a no-no,"By Douglas Busvine
BERLIN (Reuters) – Europe’s privacy rulebook does not create obstacles to taking action to curb the coronavirus epidemic but mass tracking of people’s movements and contacts using smartphone location data would represent a clear violation.
Technophiles support the use of such data to reconstruct the movements of people exposed to the flu-like virus and identify others at risk of infection. Privacy advocates counter that this approach, used in China, subjects people to the kind of digital surveillance that has no place in a Western democracy.
The General Data Protection Regulation (GDPR), which took effect in the European Union in mid-2018, states that people’s data is their own and requires anyone seeking to process it to obtain their consent.
WHAT DO EMPLOYERS HAVE TO DO?
Companies should take action to minimise both the risk of infection and violations of privacy. They can obtain information on whether an employee has travelled to a region with confirmed coronavirus cases, according to law firm CMS https://cms.law/en/nld/publication/coronavirus-employer-measures-and-policies.
Some systemic data collection may also be required, such as through workplace questionnaires or requiring staff to report their travel plans.
This is covered under Articles 6 and 9 of the GDPR, which cover workplace health and safety, and using preventive or occupational medicine to address serious cross-border health threats.
WHAT CAN’T THEY DO?
Employers are not allowed to take mandatory readings of the temperature of employees or visitors, nor can they require them to fill out compulsory medical questionnaires, according to French data protection office CNIL.
In practical terms that means a receptionist may only take the temperature of a visitor under certain conditions, as this may require processing of health data that can only be done by a doctor, said Holger Lutz, partner at law firm Baker & McKenzie.
CAN NATIONAL GOVERNMENTS OVERRIDE THE GDPR?
Italy, the European country hardest hit by coronavirus, has passed emergency legislation requiring anyone who has recently stayed in an at-risk area to notify health authorities either directly or through their doctor.
Germany, meanwhile, recently inserted wording into its GDPR enabling legislation that specifically allows for the processing of personal data in the event of an epidemic, or natural and man-made catastrophes, said Lutz.
COULD SMARTPHONE TRACKING HELP?
The head of the Robert Koch Institute, Germany’s main public health body, caused a stir last week by suggesting that smartphone location data could be used to track people as a tool for curbing the spread of the coronavirus.
The technology exists – Google Maps for example uses smartphone GPS location data to estimate traffic congestion and calculate journey times.
A Hamburg geotracking startup called Ubilabs is working with the Hannover School of Medicine on a data analysis platform that could track people who have tested positive for the coronavirus and their contacts, Der Tagesspiegel reported on Tuesday.
HOW COULD TRACKING COMPLY WITH THE GDPR?
Such smartphone tracking would in all probability require people’s consent to have a valid legal basis, Federal Data Protection Officer Ulrich Kelber told Reuters.
Any tracking-based system would need to undergo detailed analysis to ensure an acceptable level of data protection, Kelber said. It should also be proportionate, both in terms of whether the accuracy of the location data gathered serves the intended purpose and whether a less intrusive method is available.
WHAT ARE OTHER COUNTRIES DOING?
China, the source of the coronavirus epidemic, has introduced a mandatory traffic-light system https://www.nytimes.com/2020/03/01/business/china-coronavirus-surveillance.html that uses smartphone software to determine whether people can move about or meet.
Individuals rated red or yellow on the Alipay Health Code app are not allowed to travel or visit public places such as restaurants or shopping malls for 14 or 7 days respectively.
In Taiwan, visitors are required https://jamanetwork.com/journals/jama/fullarticle/2762689 on arrival to download a questionnaire using a QR code and report the airport they came from, their 14-day travel history and health symptoms.
Those assessed to have low risk receive a text message telling them that they are free to travel. Those deemed to pose a risk are required to self-isolate for 14 days, with their compliance monitored using location data from their smartphones.
(This story has been refiled to clarify comment from legal expert, paragraph 8)
(Additional reporting by Foo Yun Chee; Editing by Nick Macfie)
Related
",2020-03-10T13:05:00+00:00,https://jimbakkershow.com/news/eu-privacy-rules-no-obstacle-to-coronavirus-fight-smartphone-tracking-a-no-no/
Experts fear China reluctant to accept WHO ground mission,"By Stephanie Nebehay
GENEVA (Reuters) – China is dragging its heels in accepting help on the ground from international health specialists, diplomats and experts said on Thursday, noting four days after a World Health Organization (WHO) advance team arrived in Beijing no details have been released on how and when the full mission will deploy.
China has recorded 48,206 cases of a new coronavirus, now known as SARS-CoV-2, which emerged in a seafood market in the central city of Wuhan in December. The virus has spread to 24 countries infecting more than 440 people, the WHO says.
Dr. Tedros Adhanom Ghebreyesus, WHO director-general, won a pledge from Chinese President Xi Jinping during his trip there two weeks ago that an international team would be able to help investigate the virus’ origin and spread.
An “advance team” of three experts, led by Dr. Bruce Aylward, a WHO official and public health emergency expert from Canada, as well as WHO’s Dr. Maria van Kerkhove, arrived in Beijing on Monday.
“Our advance team in China has made good progress in working out the composition of the team and the scope of its work. We hope to have more news to announce soon,” Tedros told reporters on Wednesday night.
He has said the full mission would include 10-15 experts, but has given no details of who they would be or when they would go to China.
The death toll in Hubei province, which includes Wuhan, leapt by a record 242 on Thursday to 1,310, with a sharp rise in confirmed cases after the adoption of new methodology for diagnosis, health officials said.
“It would obviously have been better if the (mission) team had arrived without delay,” a senior Western diplomat in Geneva told Reuters, though he added they could still do effective work with Chinese colleagues when they arrive.
“It’s just been very worrying and troubling and we are not seeing as much of a substantive and independent role that we would expect at this point,” he added.
The U.S. Centers for Disease Control and Prevention (CDC) said on Wednesday it had not yet been invited to send experts to China to assist with the WHO investigation.
“Not only was China very late in inviting international partners to help with the response, but we still only have a skeletal advance team in Beijing, and not Hubei province,” Lawrence Gostin, professor of global health law at Georgetown Law, told Reuters.
Gostin questioned whether Chinese authorities would accept experienced personnel from CDC – thereby setting aside “political and trade differences”.
“It appears that China has not accepted the U.S. offer of on the ground CDC experts, which is unfortunate. CDC has among the most experienced first responders,” he added.
Gostin voiced doubts that China would allow WHO experts to verify independently crucial information about the epidemic’s trajectory.
“Will they have complete access to epidemiologic, virologic real time data? Will they have the freedom to go into homes and communities…? Will they be full partners in surveillance and public health response?,” he said.
Xi said on Tuesday that China’s prevention and control work on the new coronavirus is having positive results, and the country will win the battle against the virus, state media reported.
WHO officials have said that Chinese authorities have been open and cooperative, sharing data throughout the outbreak.
(reporting by Stephanie Nebehay; editing by Alexandra Hudson)
Related
",2020-02-13T12:59:58+00:00,https://jimbakkershow.com/news/experts-fear-china-reluctant-to-accept-who-ground-mission/
British Coronavirus Patient Dies,"Luke 21:11 There will be great earthquakes, famines and pestilences in various places, and fearful events and great signs from heaven.
The most recent British citizen to contract the recently discovered SARS-like coronavirus has died according to British health officials.
This is the first Briton to die from the disease. Out of the 12 people worldwide who have been confirmed victims of the virus, half have now died.
The dead man is the son of a traveler to the Middle East and Pakistan where they are believed to have been infected. He and another family member have been infected with the virus proving that the virus can be transmitted from person to person.
The infection kills through pneumonia and kidney failure.
The Health Protection Agency is working to test anyone who came into contact with the three latest victims to see if anyone else has been infected by the virus.
The source of the virus and all methods of spreading are still unknown although scientists have found the virus is very similar to one found in bats.
Related
",2013-02-19T15:11:10+00:00,https://jimbakkershow.com/news/british-coronavirus-patient-dies/
"Without soap or sanitizer, Syrian refugees face coronavirus threat","By Walid Saleh and Laila Bassam
AKKAR, Lebanon/BEIRUT (Reuters) – Syrian refugee Mohamed al-Bakhas is doing his best to protect his family from coronavirus by keeping their camp as clean as he can. But without enough soap or the money to buy sanitizer or face masks, there is only so much he can do.
“They gave us an awareness session and one bar of soap each, but this is not enough,” said Bakhas, 40, referring to aid workers who visited his camp in northern Lebanon this week.
“We ask for disinfectants, sanitizers for the camp. We are a big group,” said Bakhas, who fled to Lebanon from Homs in Syria eight years ago and lives with his wife and child.
Lebanon has recorded 149 cases of coronavirus. Four people have died from the virus so far.
No cases have been recorded yet among Syrian refugees, who number around 1 million of Lebanon’s population of 6 million.
As Lebanon’s public health system struggles with the outbreak, the government is worried about the virus spreading to camps for both Syrian and Palestinian refugees.
Health Minister Hamad Hassan said refugee health care was a responsibility shared by the state and United Nations agencies but he said the international community had been slow to react to the crisis.
“The international community with its U.N. agencies is a bit late in putting plans, thinking about establishing a field hospital or supporting the health ministry so that it can carry out its obligations toward its people: Lebanese society in addition to the Palestinian and Syrian brothers,” Hamad said.
The UNHCR refugee agency said efforts to fight the spread of coronavirus to refugee communities had started early on.
Awareness campaigns and the distribution of hygiene materials were underway and preparations were being made for additional hospitalization capacity that may be needed.
“We are all working around the clock,” said Lisa Abou Khaled, communications officer at UNHCR in Lebanon.
Given the high population density of the camps, Hamad noted the difficulties of maintaining personal hygiene and said the spread of coronavirus was a real danger.
Field hospitals would allow for the isolation and treatment of the infected.
“The international community and U.N. institutions must without delay prepare the ground to save these communities in case the virus spreads among them,” he said.
Lebanon was grappling with a financial and economic crisis before coronavirus hit. The government is appealing for foreign aid for its public health system.
Coronavirus poses a host of new difficulties to refugees who have been struggling in poverty for years in Lebanon.
With water mostly trucked to their camps, refugees do not have enough for regular handwashing, relief workers say.
As it currently stands, accessing health care can also be a big problem: if refugees need to go to hospital, they cannot afford the ride or pay for treatment.
“We are exploring all options including setting up additional facilities in existing hospitals or separate field hospitals…its likely that a combination of both will be needed,” Abou Khaled said.
(Additional reporting by Tom Perry and Laila Bassam in Beirut; Writing by Tom Perry; Editing by Angus MacSwan)
Related
",2020-03-19T12:40:39+00:00,https://jimbakkershow.com/news/without-soap-or-sanitizer-syrian-refugees-face-coronavirus-threat/
